26137.2209681 0.637797133941 0 [0, 1, 0, 0, 0] 8967.60304146 0.336385259915 0 [0, 1, 0, 0, 0] 14230.9573806 0.388739826953 0 [0, 1, 0, 0, 0]
20613.9538916 -0.186167727739 0 [0, 1, 0, 0, 0] 102463.7128 -0.0308530314775 0 [0, 1, 0, 0, 0] 30766.2232573 0.135097535845 0 [0, 1, 0, 0, 0]
111002.555528 -0.0371395903638 0 [0, 1, 0, 0, 0] 32477.8774956 -0.119944642207 0 [0, 1, 0, 0, 0] 27032.3491855 -0.21370928421 0 [0, 1, 0, 0, 0]


28200.8256616 -0.150020528516 0 [0, 0, 1, 0, 0] 31710.6311827 0.241502547309 0 [0, 0, 1, 0, 0] 20633.5662839 -0.212253053545 0 [0, 0, 1, 0, 0]
4073.48988049 0.131366034848 921.73297301 [0, 0, 1, 0, 0] 0.0 -0.121699142312 0 [0, 0, 1, 0, 0] 4073.48988049 0.131366034848 921.73297301 [0, 0, 1, 0, 0]

84041.114051 -0.0472269020724 0 [0, 0, 1, 0, 0] 20633.5662839 0.407824853256 0 [0, 0, 1, 0, 0] 12454.4180949 0.108181029638 0 [0, 0, 1, 0, 0]
39860.413668 0.647807690425 0 [0, 0, 1, 0, 0] 20680.6371703 0.394572264774 0 [0, 1, 0, 0, 0] 109025.194278 -0.0340838237732 0 [0, 0, 1, 0, 0]
41904.369296 0.381400198125 0 [0, 0, 1, 0, 0] 11762.3323727 0.636806841526 0 [0, 1, 0, 0, 0] 26502.1606537 0.262010226388 0 [0, 1, 0, 0, 0]
10027.2205506 0.653014178088 0 [0, 1, 0, 0, 0] 29894.8276971 -0.228816516781 0 [0, 1, 0, 0, 0] 5152.01806699 0.112988881652 921.73297301 [0, 1, 0, 0, 0]
78539.6211211 -0.0266954566563 0 [0, 0, 1, 0, 0] 31356.1923566 0.371760366982 0 [0, 0, 1, 0, 0] 4852.99941852 0.554216216294 0 [0, 1, 0, 0, 0]
82671.9470354 -0.0484876740737 0 [0, 0, 1, 0, 0] 7045.84543097 -0.130391291646 0 [0, 1, 0, 0, 0] 82671.9470354 -0.0484876740737 0 [0, 0, 1, 0, 0]
25879.2140838 0.252345769381 0 [0, 0, 1, 0, 0] 76708.8428745 -0.0340537574424 0 [0, 0, 1, 0, 0] 11979.4509836 0.633814525741 0 [0, 0, 1, 0, 0]
32477.8774956 -0.119944642207 0 [0, 1, 0, 0, 0] 10634.9404576 0.403372998148 0 [0, 0, 1, 0, 0] 10078.5688079 0.101237267051 0 [0, 0, 1, 0, 0]

49488.2784425 0.50801455156 0 [0, 0, 0, 1, 0] 41399.9205349 0.362526555948 0 [0, 0, 1, 0, 0] 71826.5479766 0.200561490401 0 [0, 0, 1, 0, 0]
83964.3321314 0.117649477903 921.73297301 [0, 0, 1, 0, 0] 78081.2169103 0.418968474716 0 [0, 0, 1, 0, 0] 78539.6211211 -0.118566788935 0 [0, 0, 1, 0, 0]

102463.7128 -0.0308530314775 0 [1, 0, 0, 0, 0] 24847.5647237 0.386620480739 0 [1, 0, 0, 0, 0] 8769.90866809 0.999746048799 0 [0, 1, 0, 0, 0]
8967.60304146 0.336385259915 0 [1, 0, 0, 0, 0] 13645.7338499 0.411012565612 0 [0, 1, 0, 0, 0] 41451.8515337 0.492460739462 0 [0, 1, 0, 0, 0]
1144.78812626 0.999946181335 0 [0, 1, 0, 0, 0] 81198.6788014 -0.148417526961 0.0 [0, 1, 0, 0, 0] 1144.78812626 0.999946181335 0 [0, 1, 0, 0, 0]
3758.44517637 -0.210407533008 0 [0, 1, 0, 0, 0] 48635.297393 0.381478627639 0 [0, 1, 0, 0, 0] 2075.0199472 -0.184040691445 0 [0, 1, 0, 0, 0]
2367.02447822 0.389102432991 0 [0, 1, 0, 0, 0] 32549.5516281 0.103007200175 0 [0, 1, 0, 0, 0] 34570.695147 0.998647083526 0 [0, 1, 0, 0, 0]

35155.5813259 0.3808048178 0 [0, 0, 0, 0, 1] 42003.6271533 0.999946181335 0 [0, 0, 0, 0, 1] 7452.19603107 -0.1620479005 0 [0, 0, 0, 0, 1]
30059.2958491 0.116901359592 0 [0, 0, 0, 0, 1] 41904.369296 0.381400198125 0 [0, 0, 0, 0, 1] 13084.8937531 -0.111678577889 0 [0, 0, 0, 0, 1]



5247.05450019 -0.119944642207 0 [0, 1, 0, 0, 0] 4675.24317471 0.331031887732 0 [0, 1, 0, 0, 0] 10459.7941427 0.653921494523 0 [0, 1, 0, 0, 0]


21954.2331615 0.651187967511 0 [0, 1, 0, 0, 0] 41451.8515337 0.492460739462 0 [0, 1, 0, 0, 0] 13645.7338499 0.411012565612 0 [0, 1, 0, 0, 0]
7506.86520112 0.151702574892 0 [0, 1, 0, 0, 0] 12765.7272029 0.391115156059 0 [0, 1, 0, 0, 0] 79294.4661805 -0.0283137484891 0 [0, 1, 0, 0, 0]
76708.8428745 -0.0340537574424 0 [0, 1, 0, 0, 0] 7646.40275965 0.320246565685 0 [0, 1, 0, 0, 0] 25879.2140838 0.252345769381 0 [0, 1, 0, 0, 0]

44934.02867 -0.11162502275 0 [0, 0, 0, 0, 1] 42123.2111011 -0.149674195402 0 [0, 0, 0, 0, 1] 44095.8157998 0.651127151822 0 [0, 0, 0, 0, 1]




7929.40100781 0.242535625036 0 [0, 1, 0, 0, 0] 23401.3162495 0.254925969305 0 [0, 1, 0, 0, 0] 1569.0835727 0.388085536809 0 [0, 1, 0, 0, 0]
6610.65727992 0.396064733665 921.73297301 [0, 1, 0, 0, 0] 0.0 0.146067730321 0.0 [0, 1, 0, 0, 0] 34887.2859625 -0.213241935153 921.73297301 [1, 0, 0, 0, 0]



105241.130778 -0.161704373837 0.0 [0, 1, 0, 0, 0] 13645.7338499 0.40073809993 0 [0, 1, 0, 0, 0] 21271.9364395 0.122326797534 921.73297301 [0, 1, 0, 0, 0]
102463.7128 -0.0308530314775 0 [0, 1, 0, 0, 0] 36299.2324343 0.645623580905 0 [0, 1, 0, 0, 0] 8728.43592556 0.408697495483 0 [0, 1, 0, 0, 0]

7045.84543097 -0.130391291646 0 [0, 0, 1, 0, 0] 46719.1189256 0.418677006648 0 [0, 1, 0, 0, 0] 3735.15176293 0.654710644021 0 [0, 1, 0, 0, 0]
25458.9064547 -0.111969716445 0 [0, 0, 1, 0, 0] 24495.4252843 -0.17130857413 0 [0, 0, 0, 1, 0] 70319.53517 0.397387162949 0 [0, 1, 0, 0, 0]



32984.8842936 -0.205624309474 0 [0, 1, 0, 0, 0] 35211.3652794 -0.243916085357 0 [0, 1, 0, 0, 0] 32984.8842936 -0.205624309474 0 [0, 1, 0, 0, 0]
28240.3935951 -0.163557248263 0 [0, 1, 0, 0, 0] 25160.451244 0.378693131037 0 [0, 0, 1, 0, 0] 29534.385967 -0.121917720049 0 [0, 1, 0, 0, 0]
11086.1331777 0.133726038914 0 [0, 0, 1, 0, 0] 32984.8842936 -0.238654896659 0 [0, 0, 1, 0, 0] 15699.235436 0.661540076369 0 [0, 0, 1, 0, 0]
3391.55690361 0.0278684249334 0 [0, 1, 0, 0, 0] 13084.8937531 0.380424743173 0 [0, 0, 1, 0, 0] 4852.99941852 0.554216216294 0 [0, 1, 0, 0, 0]
5777.1015688 0.319528457319 921.73297301 [0, 1, 0, 0, 0] 7045.84543097 -0.243663467217 0 [0, 0, 1, 0, 0] 3391.55690361 0.0278684249334 0 [0, 1, 0, 0, 0]

30986.6150192 0.106505409949 0 [0, 0, 0, 1, 0] 11910.7028986 0.63776667354 0 [0, 0, 1, 0, 0] 4649.00408078 -0.184577241769 0 [0, 0, 1, 0, 0]
6550.71265661 -0.134270518259 0 [0, 0, 1, 0, 0] 5275.28185402 -0.217534459357 0 [0, 0, 1, 0, 0] 84526.2728199 -0.16263195931 0.0 [0, 1, 0, 0, 0]
30049.788626 0.174696135773 0 [0, 0, 0, 1, 0] 5247.05450019 0.873245712733 0 [0, 0, 1, 0, 0] 29534.385967 0.373035050548 0 [0, 0, 0, 1, 0]
7621.22486891 0.652983708503 0 [0, 0, 1, 0, 0] 17655.255059 0.328262432179 0 [0, 0, 1, 0, 0] 15699.235436 -0.176391389087 0 [0, 0, 1, 0, 0]
23573.0705207 0.138698274591 0 [0, 0, 1, 0, 0] 61763.4997516 0.999904128572 0 [0, 0, 1, 0, 0] 0.0 0.509049773055 0 [0, 0, 1, 0, 0]
35194.6452839 0.487924416023 921.73297301 [0, 0, 1, 0, 0] 18560.7882831 0.267670671694 921.73297301 [0, 0, 1, 0, 0] 35194.6452839 0.487924416023 921.73297301 [0, 0, 1, 0, 0]
109025.194278 -0.0340838237732 0 [0, 0, 1, 0, 0] 29426.0426645 0.999528796907 0 [0, 0, 1, 0, 0] 25604.2969477 0.116828714764 921.73297301 [0, 0, 1, 0, 0]
26408.0433474 0.651246194929 0 [0, 0, 1, 0, 0] 24495.4252843 -0.17130857413 0 [0, 0, 0, 1, 0] 103049.211166 -0.041057522319 0 [0, 0, 1, 0, 0]
42123.2111011 0.407127668486 0 [0, 1, 0, 0, 0] 2367.02447822 0.389102432991 0 [0, 1, 0, 0, 0] 3655.74129363 0.998647083526 0 [0, 1, 0, 0, 0]


50165.6954588 -0.0022115180239 0 [0, 0, 0, 0, 1] 34715.4839206 0.373289011343 0 [0, 0, 0, 0, 1] 29865.7066954 0.274769302616 0 [0, 0, 0, 0, 1]
2524.81164502 0.113638248346 921.73297301 [0, 0, 0, 0, 1] 12440.6549465 0.149779273298 0 [0, 0, 0, 0, 1] 4675.24317471 0.999858574559 0 [0, 0, 0, 0, 1]
56774.3008348 0.390632547495 0 [0, 0, 0, 0, 1] 14674.3961247 -0.152400144214 0 [0, 0, 0, 0, 1] 18725.8917814 0.241480089128 0 [0, 0, 0, 0, 1]
7621.22486891 0.652983708503 0 [0, 0, 0, 0, 1] 11762.3323727 0.240433261568 0 [0, 0, 0, 0, 1] 18123.0107294 -0.230125686992 0 [0, 0, 0, 0, 1]
7929.40100781 0.999729693197 0 [0, 0, 0, 0, 1] 9028.35604964 0.650209068598 0 [0, 0, 0, 0, 1] 8035.05899604 -0.190803796723 0 [0, 0, 0, 0, 1]
0.0 0.379021106296 0 [0, 0, 0, 0, 1] 5247.05450019 0.873245712733 0 [0, 0, 0, 0, 1] 9829.10932884 0.513918139852 0 [0, 0, 0, 0, 1]
42003.6271533 0.999946181335 0 [0, 0, 0, 0, 1] 14963.5351645 0.328349633721 0 [0, 0, 0, 0, 1] 0.0 0.661735410616 0 [0, 0, 0, 0, 1]
32549.5516281 0.103007200175 0 [0, 0, 0, 0, 1] 7647.73763257 -0.237623380412 0 [0, 0, 0, 0, 1] 34570.695147 0.998647083526 0 [0, 0, 0, 0, 1]

15263.9895443 -0.12108586007 0 [0, 1, 0, 0, 0] 13127.2972464 0.999942649606 0 [0, 1, 0, 0, 0] 23388.5982204 0.495505208204 0 [0, 1, 0, 0, 0]
12422.8294012 0.242406030784 0 [0, 1, 0, 0, 0] 19428.0541537 0.382337889592 0 [0, 1, 0, 0, 0] 11086.1331777 -0.18587136048 0 [0, 1, 0, 0, 0]
33601.2404267 0.388085536809 0 [0, 1, 0, 0, 0] 32164.6110362 1.0 0 [0, 1, 0, 0, 0] 32231.7598862 0.653921494523 0 [0, 1, 0, 0, 0]
86042.5313423 -0.248145839804 0.0 [0, 1, 0, 0, 0] 80566.0989311 -0.122895082948 0.0 [0, 1, 0, 0, 0] 105241.130778 0.373235330095 0.0 [0, 1, 0, 0, 0]
3655.74129363 -0.15802855112 0 [0, 1, 0, 0, 0] 3079.92070731 -0.18142932059 0 [0, 1, 0, 0, 0] 5247.05450019 -0.119944642207 0 [0, 1, 0, 0, 0]
41251.487115 0.634374125581 0 [0, 1, 0, 0, 0] 109025.194278 -0.0340838237732 0 [1, 0, 0, 0, 0] 25604.2969477 0.116828714764 921.73297301 [0, 1, 0, 0, 0]
20680.6371703 0.394572264774 0 [1, 0, 0, 0, 0] 0.0 0.13172688064 0 [1, 0, 0, 0, 0] 32549.5516281 -0.156836871166 0 [1, 0, 0, 0, 0]
9940.70332707 0.340394047107 0 [0, 1, 0, 0, 0] 34322.1053804 0.498468806268 0 [1, 0, 0, 0, 0] 34322.1053804 0.498468806268 0 [1, 0, 0, 0, 0]


109025.194278 -0.0340838237732 0 [1, 0, 0, 0, 0] 59144.8576783 -0.216949721323 0 [0, 1, 0, 0, 0] 20680.6371703 0.394572264774 0 [1, 0, 0, 0, 0]
85930.7832341 -0.15449375827 921.73297301 [0, 1, 0, 0, 0] 83964.3321314 -0.0344224355971 921.73297301 [1, 0, 0, 0, 0] 6610.65727992 0.396064733665 921.73297301 [1, 0, 0, 0, 0]


39445.6222978 0.142428389066 0 [1, 0, 0, 0, 0] 45063.9558633 0.640568646655 0 [1, 0, 0, 0, 0] 27248.7183019 0.111646939907 921.73297301 [1, 0, 0, 0, 0]
53392.3896825 0.26095706908 0 [1, 0, 0, 0, 0] 60750.474668 0.0960616917733 0 [1, 0, 0, 0, 0] 53392.3896825 0.26095706908 0 [1, 0, 0, 0, 0]


27503.3164513 0.999858574559 0 [0, 0, 1, 0, 0] 18736.2444601 0.251887357839 0 [0, 0, 1, 0, 0] 0.0 0.346854465693 0 [0, 0, 1, 0, 0]
26502.1606537 0.249430255076 0 [0, 0, 1, 0, 0] 23490.1891288 0.650328386086 0 [0, 1, 0, 0, 0] 53384.517396 -0.223645901229 0 [0, 0, 0, 0, 1]
32549.5516281 0.103007200175 0 [0, 0, 1, 0, 0] 7322.51954701 0.116725656762 921.73297301 [0, 1, 0, 0, 0] 32549.5516281 0.103007200175 0 [0, 0, 1, 0, 0]

13951.5167118 0.650209068598 0 [0, 1, 0, 0, 0] 29865.7066954 -0.225429736643 0 [0, 1, 0, 0, 0] 18725.8917814 0.391705121555 0 [0, 1, 0, 0, 0]
46719.1189256 -0.170870971029 0 [0, 1, 0, 0, 0] 25160.451244 0.492359640601 0 [0, 1, 0, 0, 0] 35155.5813259 0.651127151822 0 [0, 1, 0, 0, 0]
30049.788626 0.174696135773 0 [0, 1, 0, 0, 0] 4105.12484792 0.531226019156 0 [0, 1, 0, 0, 0] 7199.64583628 0.47810956512 0 [0, 1, 0, 0, 0]

0.0 0.379021106296 0 [0, 1, 0, 0, 0] 13084.8937531 0.380424743173 0 [0, 1, 0, 0, 0] 25458.9064547 0.579730857185 0 [0, 1, 0, 0, 0]

17555.323996 0.404715200969 0 [0, 0, 1, 0, 0] 25856.9321835 -0.219550465829 0 [0, 0, 1, 0, 0] 10078.5688079 0.999528796907 0 [0, 0, 1, 0, 0]
12228.5264663 0.565074202248 0 [0, 1, 0, 0, 0] 25458.9064547 0.579730857185 0 [0, 0, 1, 0, 0] 0.0 0.379021106296 0 [0, 0, 1, 0, 0]

25458.9064547 -0.111969716445 0 [0, 0, 1, 0, 0] 105241.130778 -0.161704373837 0.0 [0, 0, 1, 0, 0] 20633.5662839 -0.212253053545 0 [0, 0, 1, 0, 0]
37352.6983044 0.154719026053 0 [0, 0, 1, 0, 0] 109025.194278 -0.0340838237732 0 [0, 0, 1, 0, 0] 29845.9458051 0.657483814203 0 [0, 1, 0, 0, 0]
6171.83205453 0.393553862262 0 [0, 1, 0, 0, 0] 84224.0276976 -0.0323017118331 0 [0, 0, 1, 0, 0] 2524.81164502 0.113638248346 921.73297301 [0, 0, 1, 0, 0]

14674.3961247 0.409607195842 0 [0, 1, 0, 0, 0] 32549.5516281 0.103007200175 0 [0, 0, 1, 0, 0] 42123.2111011 0.407127668486 0 [0, 0, 1, 0, 0]
27248.7183019 0.111646939907 921.73297301 [0, 0, 1, 0, 0] 29383.2489994 -0.18142932059 0 [0, 0, 1, 0, 0] 61763.4997516 0.49708252186 0 [0, 0, 1, 0, 0]
26408.0433474 0.401279698325 0 [0, 0, 1, 0, 0] 3735.15176293 -0.180976804522 0 [0, 0, 1, 0, 0] 7506.86520112 0.151702574892 0 [0, 0, 1, 0, 0]
30059.2958491 0.116901359592 0 [0, 0, 0, 1, 0] 26502.1606537 0.262010226388 0 [0, 0, 1, 0, 0] 41904.369296 0.381400198125 0 [0, 0, 1, 0, 0]
34322.1053804 0.498468806268 0 [0, 0, 0, 1, 0] 13274.7126592 -0.208223591159 0 [0, 0, 0, 1, 0] 13084.8937531 -0.111678577889 0 [0, 0, 1, 0, 0]
11036.5477729 0.413010630377 0 [0, 0, 1, 0, 0] 13538.9629792 0.644795156241 0 [0, 0, 1, 0, 0] 3735.15176293 0.654710644021 0 [0, 0, 1, 0, 0]
13274.7126592 0.256242940966 0 [0, 0, 1, 0, 0] 35211.3652794 -0.240993819376 0 [0, 0, 1, 0, 0] 18423.1290173 0.27942035406 0 [0, 0, 1, 0, 0]


7646.40275965 -0.161504728876 0 [0, 1, 0, 0, 0] 84224.0276976 -0.0323017118331 0 [0, 1, 0, 0, 0] 12440.6549465 0.149779273298 0 [0, 1, 0, 0, 0]
7452.19603107 0.63756865226 0 [0, 1, 0, 0, 0] 2367.02447822 0.389102432991 0 [0, 1, 0, 0, 0] 78649.0237439 -0.153960529742 0.0 [0, 1, 0, 0, 0]
12205.6502731 0.142342590089 921.73297301 [0, 1, 0, 0, 0] 18560.7882831 0.267670671694 921.73297301 [0, 1, 0, 0, 0] 2524.81164502 0.334765422316 921.73297301 [0, 1, 0, 0, 0]
4892.39948482 -0.157944111599 0 [0, 1, 0, 0, 0] 7506.86520112 0.675924070596 0 [0, 1, 0, 0, 0] 11086.1331777 -0.18587136048 0 [0, 1, 0, 0, 0]
35194.6452839 0.107588333955 921.73297301 [0, 0, 1, 0, 0] 25160.451244 0.378693131037 0 [0, 0, 1, 0, 0] 23388.5982204 0.638735073653 0 [0, 1, 0, 0, 0]





29534.385967 0.373035050548 0 [0, 1, 0, 0, 0] 23935.4037799 0.395693806284 0 [0, 1, 0, 0, 0] 4105.12484792 0.531226019156 0 [0, 1, 0, 0, 0]

41251.487115 0.0985677938568 0 [0, 1, 0, 0, 0] 13127.2972464 0.999942649606 0 [0, 1, 0, 0, 0] 15699.235436 -0.176391389087 0 [0, 1, 0, 0, 0]



13380.1585624 0.652983708503 0 [0, 1, 0, 0, 0] 15699.235436 -0.176391389087 0 [0, 1, 0, 0, 0] 13127.2972464 0.999942649606 0 [0, 1, 0, 0, 0]

42663.2824198 0.388752838242 0 [0, 1, 0, 0, 0] 76098.8847597 0.999865619897 0 [0, 1, 0, 0, 0] 0.0 0.398009264914 0 [0, 1, 0, 0, 0]


3113.39507885 -0.081323453843 0.0 [0, 1, 0, 0, 0] 80028.6873227 0.242769826137 0 [0, 0, 1, 0, 0] 68287.7198688 0.627193844303 0 [0, 1, 0, 0, 0]
